,제목,저자,출판일,기관,초록
10,게임 콘텐츠 활성화를 위한 기획요소 분석 여성 선호 게임을 중심으로,유길상,2009,(사)한국컴퓨터게임학회,"최근 미국과 일본은 이전부터 쌓아온 게임에 대한 기술력과 기획력을 온라인 게임에 적용하여 이전 한국의 온라인 게임 못지않은 게임들을 만들고 있으며 후발주자인 중국도 빠르게 기술을 습득하여 표절의 의혹은 많이 있으나 점점 한국의 입지를 좁히고 있다. 한국의 게임도 여성유저의 양적 성장이 눈에 띄게 급신장하고 있어 게임 유저 층이 점점 선진국형화 되어 가고 있다. 이에 새로운 전환점을 맞아 새로운 개념과 형식으로 다양한 유저층이 즐길 수 있는 게임기획이 필요하다. 이런 흐름에 맞혀 여성유저들의 관심을 끄는 게임들을 분석하여 이들이 가지고 있는 어떤 특징들이 그들을 열광하게 만드는지 분석하고, 앞으로의 개발 방향에 대하여 제시하였다. 본 논문의 결과는 게임제작의 초석이 되는 게임기획 디자인에 의사결정을 지원 할 것으로 기대한다.Currently the United States and Japan have been developing the on-line games as good as the Korea's on-line games by applying their technical expertise and planning ability that they have been obtaining for a long time. In fact, we may suspect that Chinese are plagiarizing our games. However China as the newcomer is getting to acquire the game techniques quickly to limit the field of a Korean game market. In the Korean market of game, we were realized that the quantitative growth of women users have been numerically increased and the classes of game user is also becoming to reach the level of a developed country's game market. By facing the turning point of game market, we are needed to reconsider the necessity of game planning that various classes of users are able to enjoy in a new concept and a form of game. By theses patterns, we were initiated to analyze the games that attracts the interest of women then we were able to analyze which features makes them to be excited.
We expect that the result of this research can be able to support the game planning design as the foundation of game production to decide the intention.Currently the United States and Japan have been developing the on-line games as good as the Korea's on-line games by applying their technical expertise and planning ability that they have been obtaining for a long time. In fact, we may suspect that Chinese are plagiarizing our games. However China as the newcomer is getting to acquire the game techniques quickly to limit the field of a Korean game market. In the Korean market of game, we were realized that the quantitative growth of women users have been numerically increased and the classes of game user is also becoming to reach the level of a developed country's game market. By facing the turning point of game market, we are needed to reconsider the necessity of game planning that various classes of users are able to enjoy in a new concept and a form of game. By theses patterns, we were initiated to analyze the games that attracts the interest of women then we were able to analyze which features makes them to be excited.
We expect that the result of this research can be able to support the game planning design as the foundation of game production to decide the intention.Game, planning, design"
11,게임의 제어입력으로 PC 카메라를 통해 추출된 모션을 활용한 몰입형 게임 개발,송미영 /Song Mi Yeong,2009,(사)한국컴퓨터게임학회,"현실감을 제공하는 콘텐츠의 제작 기술은 인터랙티브 몰입형 가상 환경의 응용 분야를 극대화할 수 있는 핵심 기술이다. 이 연구에서는 적응적인 배경 조정을 사용하여 움직임 없는 배경 비디오에서 전경을 분할하고 검출하기 위한 효율적인 방법을 제안한다. 배경 조정 영상과 모션 영상간의 배경 차이 방법에 의해 배경으로부터 전경을 결정한다.
마지막으로, 비디오에서부터 분할된 사람의 모션을 기반으로 다양한 몰입형 2D게임을 개발한다. 개발된 기술은 가상현실 환경으로 발전하는 핵심 요소 기술이 될 것이며, 특히 교육 및 엔터테인먼트 등 체험을 요구하는 경우, 새로운 인터랙티브 미디어 기술의 핵심이 될 것이다.Contents creation technology which provides reality is a core technology which can maximize the application area of immersive interactive virtual environment fields. This paper proposes an efficient method for detection and segmentation of foreground objects from a video which contains stationary background objects using an adaptive background correction. We discriminate foreground pixels from background pixels by background subtraction operation between background correction image and motion image. Finally, we develop various immersive 2D games on based the segmented foreground objects(human motions) from a video stream.
Developed technologies are core elements which will be grown as virtual reality environment, in particular, these will be core technology of new interactive media in both education and entertainmentContents creation technology which provides reality is a core technology which can maximize the application area of immersive interactive virtual environment fields. This paper proposes an efficient method for detection and segmentation of foreground objects from a video which contains stationary background objects using an adaptive background correction. We discriminate foreground pixels from background pixels by background subtraction operation between background correction image and motion image. Finally, we develop various immersive 2D games on based the segmented foreground objects(human motions) from a video stream.
Developed technologies are core elements which will be grown as virtual reality environment, in particular, these will be core technology of new interactive media in both education and entertainmentgame control"
12,게임플랫폼의 다양화에 따른 중국 게임의 동향 및 전망 - SNG를 중심으로 -,김윤경 /Yunkyung Kim,2010,한국게임학회,본 논문의 목적은 다양한 게임 플랫폼의 도래에 따른 중국 게임 시장의 현황과 미래를 전망하여 급성장하고 있는 중국 게임시장의 경쟁력을 분석하고자 한다. 지금까지는 주로 온라인게임을 대상으로 중국에서 한국 MMORPG의 선전이 두드러졌었다. 그러나 중국은 자체 게임으로 시장 점유율이 매년 상승하며 증가하는 R&D를 통해 부단히 성숙해가고 있다. 이러한 상황을 배경으로 중국 온라인게임 시장만을 연구대상으로 하는 것은 앞으로 경쟁우위의 기회와 발전의 한계가 예상되기 때문에 다양한 게임플랫폼별 발전 가능성이 있는 게임을 분석하여 부단히 변화 발전하는 게임과 외부환경변화 한국게임의 중국진출하기 위한 방안을 제시함으로써 국내 온라인게임업체의 경쟁력 강화를 목적으로 한다.This study will explore the current status and forecast on Chinese game in relation to game platform. Chinese market has recently developed increasing game platform in the Chinese Market. This paper presents an analysis of Korean game industry's competitive strategy in the Chinese market on the basis of SNG. It explores the new platform such as Webgame and SNS service develops implications for Korean game industry. A new strategy responding to Chinese market and needs is more likely to be successful than a global integration strategy.
13,게임(FPS) 인터페이스 안에서의 게임유저의 미학적 유희에 대한 연구,"고창선 /Koh, changsun",2010,(사)한국컴퓨터게임학회,"컴퓨터기술 발전은 다양한 분야의 새로운 변화들을 만들어내었다. 특히 컴퓨터게임분야에서 시각적 비주얼을 실사에 가깝게 구현하면서 사용자들에게 더 높은 몰입 단계로 이끌고 있다. 본문에서는 컴퓨터 발전과 함께 비약적으로발전한 게임(FPS)에서 사용자가 인터페이스를 통한 시지각적 관조를 체험함과 동시에 가상공간과 몰입이라는 뉴미디어아트 영역의 미학적 해석을 고찰한다. 게임과 예술이라는 상이한 분야를 비교하면서 게임 인터페이스 안에서의 유저(사용자) 관조와 유희의 방법적 접근을 통해 가상공간 안에서의 감상자 태도와 관조에 관한 연구이다.Recent advances in computer technology have stimulated various fields of art, business and entertainment industries, and have led game users to be further engrossed in the computer games with their realistic visuals. This paper intends to present example cases where computer games are interpreted in terms of contemplative viewpoints within the user interfaces that have achieved some groundbreaking advances. Moreover this study places its focus on artistic approaches and aesthetic interpretations of the virtual reality spaces within computer games. Finally, this research looks into how games can be construed by means of observation and amusement, and analyses users’ attitudes of the viewer’s nature, which contradicts the intention of the game designersGame Interface"
14,게임 서버 클러스터에서 서버들간의 부하 균형을 고려한 게임 배치 방법,차충용,2012,한국게임학회,"한 업체가 신규 게임 또는 사용자가 많지 않은 게임들을 서비스 하는 경우, 게임별 별도의 서버를 두는 것 보다 서버 여러 대에서 함께 서비스하는 경우가 편리할 것이다. 본 논문에서는 동일 성능의 서버들로 구성된 클러스터 상에서 게임 여러 개를 효과적으로 서버에 배치하는 방법을 제안한다. 우리의 방법에 의하면, 서버들간 부하 불균등을 줄여 사용자 기각률을 최소화 할 수 있는 게임 배치를 구할 수 있다. 본 논문에서 제안한 방법은 게임 서비스 시 서버 수, 서버당 게임 수 등과 같은 서버 운영 사항들을 결정하는데 도움을 줄 것으로 예상한다. 우리의 조사에 따르면, 서버 클러스터에서의 게임 배치에 관한 기존 연구는 거의 발표되지 않았다.When a company provides new games or games with a small number of users, it is convenient to provide the game service in which those games are placed in a server cluster instead of a separate server for an individual game. This paper proposes a method for placing games in a cluster of servers with the same capacities. The method reduces the load imbalance among servers and minimizes the rejection ratio of user requests. We expect that the proposed method is useful for determining the server operation factors such as the number of servers, the number of games for a server, etc.
To our survey, little research has been published on game placement on a cluster of game servers.When a company provides new games or games with a small number of users, it is convenient to provide the game service in which those games are placed in a server cluster instead of a separate server for an individual game. This paper proposes a method for placing games in a cluster of servers with the same capacities. The method reduces the load imbalance among servers and minimizes the rejection ratio of user requests. We expect that the proposed method is useful for determining the server operation factors such as the number of servers, the number of games for a server, etc.
To our survey, little research has been published on game placement on a cluster of game servers."
15,게임 거버넌스에 관한 논고: 푸코의 통치성 개념으로 바라본 게임등급시스템,김지연 /Kim Ji Yeon,2013,한국게임학회,"본 논문은 게임 거버넌스의 핵심적 요소로서 게임등급시스템을 분석하고, 주요 행위자들 사이의 균형과 조정, 그리고 문제지점을 조망할 것이다. 일반적으로 등급시스템은 일련의 합의적 절차에 의해 수행되는 안전메커니즘으로 간주되지만, 한국에서 등급분류는 사실상 게임물의 생사여부를 결정하는 사법메커니즘 또는 규율메커니즘으로 작동하고 있다. 국내의 관련 이해당사자 집단들이 대체로 자율등급시스템의 형성에 동의하고 있음에도 불구하고 안전메커니즘으로의 이행이 어려웠던 기원에 대해 고찰한다면 한국의 사회문화적 상황에 맞는 게임 거버넌스 모델을 위한 담론형성에 기여할 수 있을 것이다.This article explores on the deploying of game rating system in the context of wholegame governance. Rating system is critical apparatus of game policy because it works asa kind of counterweight between different actors. We analyse to apply the three form ofgovernmentality by Faucault. Rating system can be commonly considered as securitymechanism. Korean rating system has hoped to be so but its effect was not actually.
We should see why that system evolve to disciplinary mechanism, not toward securitymechanism. Sound governance shows to be ensure all actors to participate its procedurespractically, through constituting more rich discourse.game governance, rating system, governmantality, juridical mechanism, disciplinary mechanism, security mechanism, politics of expertise"
16,게임비평에 대한 연구 : 게임비평 텍스트의 메타분석적 접근,전경란 /Jeon Gyong Ran,2013,한국게임학회,"게임은 현대 대중문화의 주요 콘텐츠로 평가받고 있지만, 상대적으로 게임 텍스트와 그 문화적 함의를 이해하려는 노력은 저조한 편이다. 그러나 게임이 발전하면서 게임의 텍스트적 특징, 그 형식과 내용을 설명, 해석하려는 학술적 비평과 언론비평이 함께 성장하고 있다. 이 연구는 게임비평이 게임 텍스트를 어떻게 특징화하며, 게임에 대한 이해를 어떤 방식으로 구성하고 있는지 살펴보고자 하였다. 연구 결과, 게임비평은 게임을 다양한 주제의식과 관점에서 고찰하고 있으나, 특히 게임 플레이를 통해 게임 텍스트가 구조화되는 방식, 내용적 특이성 및 그것이 수반하는 사회문화적 함의가 주요하게 다루어지고 있었다. 게임비평은 게임 텍스트 자체 및 게임과 사회문화적 현상간의 관계를 맥락화함으로써 게임의 역사를 구성해내는데 기여하고 있다.Digital games have become a major part of the modern popular culture, but littleattention has been paid to understanding the textuality of games and what the gametexts have the cultural meanings. As the games develop, however, the academic andjournalistic game critiques and reviews that try to understand and to deconstruct thegame texts are on the rise. This study explores how the game criticism characterizesthe game texts, creates and shapes the understanding of games. The finding shows thatgame criticism is rich and varied in terms of themes and approaches covered, moregenerally, games criticism can also help preserve game history by focusing on thedistinctive game textuality, forms and meanings, and by contextualizing the links andcultural meanings that exist between games and between games and the cultural context.Games, Game Criticism, Meta Analysis"
17,게임 스토리텔링에 기반한 웹게임 연구 : 삼국지를 중심으로,고재이,2015,한국게임학회,"본 연구는 웹 게임 스토리텔링이 갖는 의미와 발전방향에 대해 논한다. 디지털 문화 산업은 기술혁신에 의해 성장을 거듭하고 있다. 그러나 웹 게임 스토리텔링은 기술적 발전보다 덜 주목 받고 있다. 온라인 게임 산업의 미래가 클라우드 환경에 기반한 웹 게임 이라고 보고, 웹 게임의 성장을 위해서 스토리텔링이 얼마나 중요한지 연구해보고자 한다. 국내 웹 게임의 대표작인 ‘삼국지를 품다’를 성공사례로 하여 배경 스토리인 ‘삼국지 연의’가 웹 게임과 만나 어떤 상호보완적 관계를 이루었는지를 분석하여 웹 게임 스토리텔링의 방향성을 제시해보고자 했다.The meaning and development direction of storytelling of web game will be discussed in this study. The digital culture industry is getting grow more and more by technology innovation. But web game storytelling attracts attention less than technology development. So assuming that the future of game industry is depend on web game based on cloud environment, how much important the storytelling is for growth of web game will be studied. Taking ‘Embracing Three Kingdom’ as success case, which is representative web game in this country, the direction of web game storytelling will be suggested by analyzing ‘Romance of the Three Kingdoms’, which is back ground story of it, met web game and what complementary relationship made with it.Game, Character, Storytelling"
18,게임 산업의 지역산업생태계 분석 연구 : 성남의 게임콘텐츠산업을 중심으로,"임익수 /Leem,Eeksu",2015,한국게임학회,"본 연구는 판교를 포함하는 성남지역을 세계적인 게임 산업 클러스터로 육성하기 위한 정책과제를 제안하기 위하여, 산업생태계 이론에 근거 하여 성남 지역의 게임콘텐츠 산업생태계를 분석하였다. 먼저 성남 가치사슬 구조를 분석한 결과, 중핵 업종과 확장된 네트워크의 상호작용을 활성화하기 위한 정책과 노력이 요구 되었다. 두 번째 기업 간 연관 관계를 분석한 결과, 지역 내 강소 게임 업체 지원을 통한 건전한 생태계 육성 정책이 요구 되었다. 마지막으로 혁신 자원과 환경을 분석해본 결과, 산업인력양성을 위한 교육적 생태계 구축이 시급히 요구 되었다. 본 연구의 의의는 산업생태계 이론을 활용하여 게임콘텐츠 산업을 분석할 수 있는 기반을 마련 한 점과 정책적 과제를 도출함으로서, 지역산업 분석 연구에 대한 새로운 가능성을 제안했다는 점을 들 수 있다.The aim of this study is to suggest the strategy and policy to promote world class game industrial complex through the analysis of game contents business ecosystem in Seongnam. As a result of analysis, At present of the game contents industry in Seongnam as ecosystem is challenged in many-side as followings. 1)Lack of interaction between core game contents businesses and extended network businesses in same area. 2)Imbalanced relationships between game contents conglomerate and small and medium sized businesses. 3)Insufficient game contents optimized human resource and development program. This study provides a stepping stone for regional industrial ecosystem of game industry and new possibilities of application about regional industry analysis.Game Contents, Regional Industrial Ecosystem, Seongnam"
19,게임 이용시간과 개인 내적 요인 그리고 게임의 폭력성 유무가 청소년의 도덕성에 미치는 영향,이승제 /Lee Sung Je,2015,한국게임학회,"본 연구는 폭력적 게임 이용이 청소년 도덕성에 악영향을 미칠 것이라는 사회적인 우려가 사실인지 검증하기 위해 실시되었다. 이를 위해 자기통제, 자존감, 공격성과 같은 개인 내적 요인들과 함께 폭력적 게임 유무에 따른 청소년들의 게임 이용시간을 측정하고 이를 바탕으로 분석을 실시하였다. 분석 결과 심리적 요인인 자존감과 자기통제는 도덕성과 정적인 관계를 보였지만 공격성은 도덕성과 부적 관계를 보였다. 반면 폭력성, 비폭력성 여부와 무관하게 게임 이용시간은 도덕성과 관계가 없는 것으로 나타났다. 해당 연구는 기존의 통념과 다르게 게임 이용이 청소년의 도덕적 해이와 무관하다는 사실과 함께 게임이 단순히 폭력적인 성향을 띤다고 해서 도덕성에 부정적인 영향이 발생하는 것이 아님을 밝혔다는 점에서 의의가 있다.This study started for the verification of the worry in the relationship within violent game use and youth moral. The survey was conducted and analyze some personal factor: self control, self esteem, aggression and game time. Self control and self esteem show positive relationship with moral, but aggression shows negative relationship. The other side, game use time doesn't show any relationship with moral whether the game is aggressive or not. It is significant for the game has no relations about a laxity of moral fiber of youth and the aggression of the game doesn't show any negative influence on moral."
20,게임 플레이어의 신체 측정 정보를 이용한 게임 캐릭터의 표현,박소희,2015,한국게임학회,"게임 플레이어와 게임 세계 아바타 사이의 일체감 향상을 위하여 게임 플레이어의 신체 정보를 측정하고 이를 사용하여 게임 캐릭터의 외양 및 행동을 표현하는 기법을 제안한다. 신체 정보 측정을 위해서 하드웨어 모듈을 제작하여 체온 측정이 가능하도록 하였다. 실제 적용 실험을 위해서 지하철 공간을 무대로 한 일상생활 주제의 공포 게임을 제작하였다. 일상생활에서 자주 접하는 공간을 선택하여 일반인에게 익숙한 환경에 더 쉽게 적응하고 몰입할 수 있게 하였다. 게임 플레이어로부터 측정된 센서 데이터를 게임 공간의 캐릭터에 적용한 결과 플레이어의 신체 측정 데이터를 반영한 게임 구성이 효과적으로 수행됨을 확인하였다.To improve the sense of unity between game players and game world avatars, we propose a method to measure game player's physical status and manipulate game character appearances and behavior using the measurements. To measure the status, we implemented a hardware module that perceive the body temperature. We implemented a 3D horror game whose game space is a common subway space ordinarily encountered in daily life so that ordinary people can easily get used to the game environment. The experiments of applying the measurement data from the game player to the game world avatar shows that the player's physical status can be effectively utilized to improve the sense of reality in gameplay."
21,게임 산업 수익화(monetization) 방식과한ㆍ중ㆍ일 스마트폰 게임의 국가별 수용 양상,"조은하 /Cho, Eun Ha",2017,한국게임학회,"한국 스마트폰 게임의 빠른 성장과 함께 새로운 수익화 모델에 대한 검토가 요구된다. 특히 스마트폰으로 공급되는 다양한 콘텐츠들이 사업화 관점에서 적절한 수익모델을 찾지 못한 것에 비해, 스마트폰 게임은 기존 아케이드 게임 산업과 콘솔ㆍPC 기반 패키지 게임 산업의 시장 경험을 적극 수용하여, 유료 다운로드 모델, 부분 유료화 모델, 게임 내 광고 모델 등 과금을 유도하는 다양한 수익화 모델을 개발하고 적용했으며, 이를 통해 단시간에 두터운 과금 사용자 그룹을 형성하였다. 이러한 수익화 모델의 개발과 적용은 스마트폰 게임 시장의 고속 성장과 발전에 중요한 기폭제가 된다. 이에 한국 스마트폰 게임에서 부분 유료화 모델의 문화적 특징과 게임 산업 전체의 수익화 모델 변화 과정을 살펴보고자 한다. 이를 위해 부분 유료화 모델을 도입ㆍ발전시킨 일본과 세계 시장을 주도하는 중국의 부분 유료화 모델을 비교하고자 한다.With the rapid growth of smartphone game in Korea, it is necessary to review the new monetization model. Especially, various contents supplied by smartphone did not find proper monetization model from business view. But smartphone game industry actively accepted market experience of arcade game industry and console, PC based package game industry, then have developed and applied various monetization models to induce billing such as monetization model and in-game advertising model, thereby forming a thick charging user group in a short time. The development and application of this monetization model is an important catalyst for the rapid growth and development of the smartphone game market. Therefore, we will examine the process of changing the monetization model of the entire game industry and the cultural characteristics of the micropayment model in Korea. To this end, we will compare the micropayment model of Japan which introduced the micropayment model and China which leads the world market.Mometization Model, In-Game Advertizing, Pay-per-download, Micropayment"
22,게임플레이 상태의 성과를 통한 게임숙련도 평가방법※,장희동 /Chang Hee-Dong,2017,한국게임학회,"컴퓨터게임은 재미를 위해 지속적으로 유저의 몰입상태를 유지시켜야 한다. 몰입이론에 따르면 몰입상태의 유지는 유저의 게임숙련도와 게임 난이도의 계속적인 균형을 요구한다. 이를위해 본 연구에서는 제로섬 게임을 가정할 수 있는 캐주얼 액션게임에 적용할 수 있는 9등급수준의 게임숙련도 평가방법을 제안하였고 부가적으로 유저가 경험한 9등급 수준의 게임난이도추측방법을 제안하였다. 제안하는 방법은 조건별 수학식에 의한 판정방법이기 때문에 신속하고쉽게 구현이 가능하다. 커스터마이징한 팩맨게임에 대해 제안하는 방법의 정확성을 실험해본결과 숙련도의 정확성은 평균적으로 1.2등급의 차이가 나타났고 난이도의 정확성은 평균적으로1.81등급 차이가 나타났다. 실험결과를 통해 제안하는 방법을 제로섬 조건을 만족하는 캐주얼액션 게임에 적용할 수 있는 정확성을 갖고 있음을 확인하였다.Computer games must keep the user immersed for fun. According to the immersion theory, maintaining the user’s immersive state requires a continuous balance of game skill level and game difficulty level This study proposes a game skill estimation method of 9th grade that can be applied to a casual action game that can assume a zero-sum game, and additionally proposed a difficulty guessing method. The proposed methods can be implemented quickly and easily because it is a method determining by conditional mathematical expressions. Experiments on the accuracy of the proposed methods for the customized Pac-Man game show that the accuracy of the skill level was 1.2 grade as the difference on the average and the accuracy of the game difficulty level was 1.81 grade the difference on the average. The results show that the proposed methods are accurate enough to be applied to casual action games satisfying the zero-sum condition.Gameplay Skill, Gameplay Status, Gameplay Performance, Flow"
